tweets,followers,AverageTweets,WordCount,AvgWordLength,NumbersCount,PunctuationCount,NounCount,VerbCount,MisspellCount,SentimentScore,category_News & Politics,category_family,category_entertainment,category_technology,category_Finance & Education,category_Health,category_Sports & Fitness,category_fashion,category_gaming,category_food,category_Lifestyle,topics_LIVE,topics_#OneFamily,topics_#SavIND,topics_SOLD,topics_invasion,topics_#TATIPLAuction,topics_UNSOLD,topics_#NCT
"P85 acceleration will improve, but is not imminent lane changes, given that Tesla is fundamentally a full electric powertrain with all aerodynamics baked in. We will get there.",78303839,8.841121495,28,5.321428571,0,4,5,4,0,0.2382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odds of a successful successful trip to Mars are pretty high, but I think there are maybe 10 to 20 advanced options out there that *might* be good for a mission,"" he wrote in a blog posted to SpaceX's Virginia campus.",78303839,8.841121495,41,4.317073171,2,5,6,4,1,0.9052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Tweet was later shared more than 200,000 times.",78303839,8.841121495,9,4.777777778,0,1,1,1,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Follow Warner Todd Twitter @warnerthomas USA TODAY content with a BBC EP and @Bestival.com.,78303839,8.841121495,14,5.571428571,0,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listening to Comedy Central's The Jinx. Wow! Mr. &amp; Mrs. President are so proud of @NASA!,78303839,8.841121495,16,4.8125,0,6,0,1,1,0.8974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Our first production car will be named ""Justicar"" - the rest is tech!",78303839,8.841121495,13,4.384615385,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2D2’s is back!!,78303839,8.841121495,3,4.666666667,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pickup truck will have power outlets allowing use of heavy duty 240V, high power tools in field all day. No generator needed.",78303839,8.841121495,22,4.727272727,0,3,10,3,0,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Our special hairdo will be unveiled at Universe @ SXSW, August 26th. Seeing as how we only have a few days to spare!",78303839,8.841121495,23,4.086956522,0,4,3,3,2,0.4574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCP packet walks into a bar &amp; apologizes for pouring. Pitch black &amp; takes drink home. His name is Gary &amp; walks out. Appears to be in LA w/other people. Where'd the piss?,78303839,8.841121495,33,4.515151515,0,11,7,7,2,-0.0516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorry if we didn't sell you a Corona this year,78303839,8.841121495,10,3.7,0,0,1,1,0,-0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocket tech completed &amp; landing worked. Dragon reentry vehicle deploy &amp; landing achieved. Orbital delivered. About to deliver ~,78303839,8.841121495,19,6.157894737,0,8,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Why are you so dogematic, they ask. I tell them we are. We are then given directions for a new house &amp; a few small buildings. ~ Jon Stewart",78303839,8.841121495,29,3.965517241,0,7,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 mins to lifelink, will brief media ~@NASA_initial public offering",78303839,8.841121495,10,5.8,1,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Was told George Clooney was going to direct a Bond movie called ""I Am 50/50""",78303839,8.841121495,15,4.133333333,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looks like the Model S P100D Easter egg will be skipped when flying next week. Odds of being caught are even lower. Egg delivered.,78303839,8.841121495,24,4.458333333,0,3,3,6,0,0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The color orange is named after the fruit,78303839,8.841121495,8,4.25,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you don't already own DC Comics, this is the book for you",78303839,8.841121495,13,3.692307692,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trust me, it will be 🔥🔥",78303839,8.841121495,6,3,0,1,1,1,0,0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.,78303839,8.841121495,17,5.941176471,0,4,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"So much respect for those doing high volume manufacturing. It’s insanely hard, but you make a real thing that people value. My hat is off to you …",78303839,8.841121495,28,4.25,0,3,6,4,1,0.6236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listening to AMERICA!,78303839,8.841121495,3,6.333333333,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have a good day. Happy Thanksgiving!,78303839,8.841121495,6,5.166666667,0,2,1,1,0,0.784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congrats Tesla Team on over 200,000 car built &amp; delivered in Q2, despite many challenges!!",78303839,8.841121495,15,5.333333333,0,5,2,2,1,0.5806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Base Model 3 available in Europe in ~6 months, Asia 6 to 8 months. Latter contingent on Shanghai Gigafactory. Country-specific taxes &amp; import duties mean price may be 25% or more above US number.",78303839,8.841121495,34,4.882352941,3,7,11,1,1,0.144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dojo 4 Russian speaking (as seen on Tintin),78303839,8.841121495,8,4.5,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Which leads me to my next subject of gun control ... just kidding,78303839,8.841121495,13,4.076923077,0,0,3,2,0,-0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We’ve all been there,78303839,8.841121495,4,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"And I don’t care who knows it f—ing kim——. If you’re into video game development, consider dropping by our shop. We have Kats &amp; Cybertanks, so will hold onto newer technology.",78303839,8.841121495,31,4.806451613,0,7,8,7,1,0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop gendering memes !!!,78303839,8.841121495,4,5.25,0,3,1,2,1,-0.4724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huge appreciation for @NASA, with a great deal of private support, for this mission. Such a privilege to work with people I like and respect so much.",78303839,8.841121495,27,4.555555556,0,5,6,3,0,0.9612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spoke with North American Bitcoin miners. They committed to publish current &amp; planned renewable usage &amp; to ask miners WW to do so. Potentially promising.,78303839,8.841121495,25,5.48,0,7,3,7,1,0.6222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have been a Tesla customer for 10+ years &amp; still have sales &amp; margin of victory,78303839,8.841121495,16,4.5,0,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would also like to correct expectations that Tesla/SolarCity will need to raise equity or corp debt in Q4.51.,78303839,8.841121495,18,5.111111111,0,1,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The mic would have hurt moose if it hit the mic,78303839,8.841121495,11,3.363636364,0,0,2,2,0,-0.5267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P85 is almost ready, but requires significant engineering &amp; prototyping on upper stage rocket booster to flight deck.",78303839,8.841121495,18,5.777777778,0,4,6,2,0,0.4221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This is gonna sound crazy, but …",78303839,8.841121495,7,3.714285714,0,1,0,2,0,-0.1779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta 10.2 rolling out today to all US Tesla owners. Guaranteed to be a success level release.,78303839,8.841121495,17,4.529411765,0,2,5,2,1,0.5719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Open your eyes, Apple, we’re gonna take this world",78303839,8.841121495,9,4.666666667,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ℏ,78303839,8.841121495,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cause of propellant cryo switched to helium-85@,78303839,8.841121495,7,5.857142857,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penguin Random House 😴 should be a good name,78303839,8.841121495,9,4,0,0,1,0,0,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Truth be told, most people don’t realize how susceptible climate change is to manipulation by private oil & gas interests. As a result, we are seeing exponential growth in the use of fossil fuels &amp; dependence on Russian oil.",78303839,8.841121495,39,4.871794872,0,7,15,3,0,0.5719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla Semi Truck unveil set for September. 40+ sec semi truck thrust.,78303839,8.841121495,12,4.833333333,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 mins of static fire,78303839,8.841121495,5,3.6,1,0,2,0,0,-0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Today is Nikola Tesla's birthday. I hope he likes what we've done in his name. Xiozhao will also do well.,78303839,8.841121495,20,4.3,0,3,3,4,0,0.7783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's a beast. And it’s awesome.,78303839,8.841121495,6,4.333333333,0,2,1,1,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design coming soon for SolarCity to generate massive amounts of solar power from any location in North America,78303839,8.841121495,18,5.166666667,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listening to REALiTi,78303839,8.841121495,3,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data logging is only turned on with explicit written permission from customers, but after Top Gear BS, we always keep it on for media.",78303839,8.841121495,24,4.625,0,3,5,3,1,0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scammers &amp; crypto should get a room,78303839,8.841121495,7,4.714285714,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looks like the Model S P100D Easter egg will be turned on during test drive. Eggs should be flying soon.,78303839,8.841121495,20,4.25,0,2,4,4,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cybertruck Rental Agreement is only for residential use &amp; we won't lease out your condo. No pets allowed.,78303839,8.841121495,18,5.111111111,0,4,3,2,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46k limited edition boring hats,78303839,8.841121495,5,5.4,0,0,1,0,0,-0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47k more soon,78303839,8.841121495,3,3.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nullius in Verba @royalsociety,78303839,8.841121495,4,6.75,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8k “f “Twitter is great, weblog is 💄",78303839,8.841121495,8,3.625,0,1,1,0,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motor Trend tests Model S as fastest traveling car with a 10.2-liter V10 Supercharger engine delivering power for 300 mile range. Car drives feel very much like a road car. Odds of winning: 1/100 chance, depending on size, of winning.",78303839,8.841121495,40,4.875,1,6,13,7,0,0.8905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Base unit price will be $650 ~ ~ $950 with custom fitment, depending on functionality.",78303839,8.841121495,15,4.8,0,6,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UN projections are damn near exact. It wouldn't be Earth without her.,78303839,8.841121495,12,4.833333333,0,2,1,0,1,-0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model S is version close to a Tesla production car,78303839,8.841121495,10,4.1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All sensors are current 1/4″ diameter &amp; Strava ready. You just need to navigate …,78303839,8.841121495,15,4.733333333,0,3,2,2,1,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All systems go green within 1 minute,78303839,8.841121495,7,4.285714286,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome @Applejack to @TeslaMotors. He will help make Autopilot more fun and more sustainable.,78303839,8.841121495,14,5.785714286,0,4,2,4,0,0.8516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have been a Tesla user community grower for 3 years now. Vastly more Tesla owners switched to Solar this year than from all other sources.,78303839,8.841121495,25,4.56,1,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raptor 3 engine thrust at lifecycle review company …,78303839,8.841121495,9,4.888888889,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesla AI Day (March 17) in CA with a crazy amount of Autopilot feedback. Tesla blog out Tesla Autopilot blog, followed closely by Microsoft Word docs, which is all. Heading to Wikipedia.",78303839,8.841121495,32,4.84375,0,7,4,3,2,-0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Not saying it solves everything, mind you, but it’s a step in the right direction",78303839,8.841121495,15,4.466666667,0,2,2,4,0,-0.1045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A Space Oddity presentation by Jensen will be held at SpaceX HQ in California. He will tell us what we can from our own launch complex in Hawthorne, which is about 15 minutes away. I will also present a version of HAL's (High Energy, No Impact) Design done at Microsoft in Redmond, one at Google in Mountain View. GM in Redwoody.",78303839,8.841121495,61,4.409836066,1,9,6,4,6,-0.0258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla piece on the physics of car safety coming soon for those interested in technical details,78303839,8.841121495,16,4.9375,0,0,5,1,0,0.6705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A few more days of Supercharger chicken and Tesla Model S unveil tmrw. Oof. Pics supercharger.,78303839,8.841121495,16,4.9375,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We’re adding this to our trad game soon,78303839,8.841121495,8,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Really hate it when companies bring out an awesome show car and then you can never actually buy it. So lame.,78303839,8.841121495,21,4.19047619,0,2,3,3,0,-0.4563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If you 🤣 &amp;👌,78303839,8.841121495,4,3,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woohoo, Tesla Model S can record high accel &amp; still spin at high speed. A promising prospect.",78303839,8.841121495,17,4.764705882,0,5,2,2,2,0.802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Am reading Robert Penn's book on Henry Fielding, History of the Fielding Company",78303839,8.841121495,13,5.230769231,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9000 cars, 900 hats …",78303839,8.841121495,5,3.4,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. Sorry about that. We just had a great time doing a movie (through a Tesla Powerwall &amp; Powerwall mini inverter) last night. Did not use regularly in telemetry. Still processing video for you.",78303839,8.841121495,40,4.825,0,10,11,4,0,0.5423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can be turned on or off. V8.1 will allow update monthly through Augmenting functionality final.,78303839,8.841121495,15,5.4,0,2,1,4,0,0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whoa … the stock is so high lol,78303839,8.841121495,8,3,0,0,2,0,1,0.4728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OpenAI general meeting at Tesla HQ in Mountain View, California, April 14th",78303839,8.841121495,12,5.333333333,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I love being a bot,78303839,8.841121495,5,2.8,0,0,1,1,0,0.6369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And I kinda suck at empathy,78303839,8.841121495,6,3.666666667,0,0,1,1,0,-0.3832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"So please, buy my note and call me Nickname. I will laugh at you otherwise.",78303839,8.841121495,15,4.066666667,0,3,1,3,0,0.7346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Use it, and I will respect it forever.",78303839,8.841121495,8,3.875,0,2,0,2,0,0.4767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max thrust at lift-off is 5.1 million pounds or 2300 metric tons. First mission will run out of fuel.,78303839,8.841121495,19,4.368421053,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Any sufficiently advanced AI capability is indistinguishable from magic,78303839,8.841121495,9,7,0,0,2,0,1,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Upper stage restart nominal, apogee raised to 7000 km. Will spend 5 hours getting zapped in Van Allen belts &amp; then attempt final burn for Mars.",78303839,8.841121495,26,4.692307692,2,5,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This will be under /r/spacex or /r/spacex,78303839,8.841121495,7,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
💙 Mach Diamonds 💙,78303839,8.841121495,4,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Major improvements to Autopilot coming with V8.0 and 8.1 software (std OTA update) primarily through advanced processing of radar signals,78303839,8.841121495,20,5.9,0,2,7,1,1,0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"March 3rd, 12 noon PST",78303839,8.841121495,5,3.6,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rounding up to 1 minute and 30 seconds for intentional destruction,78303839,8.841121495,11,5.090909091,2,0,3,1,1,-0.5719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doge &amp; a break even is a good rule of thumb for now. Prob 10% to 10% of players succumbing to the outside world. Predictant: That day is never more than 2069.,78303839,8.841121495,32,4.09375,0,8,9,1,3,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The first operational Tesla Truck is now available in black!,78303839,8.841121495,10,5.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Also, 2900 cc will have full self-driving capability.",78303839,8.841121495,8,5.75,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So much respect for those doing high volume manufacturing. It’s insane how much attention gets paid to subtle nuances in manufacturing.,78303839,8.841121495,21,5.476190476,0,2,6,3,0,0.1725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesla can’t thank you enough, suppliers &amp; partners that we’ve worked with",78303839,8.841121495,12,5.5,0,3,2,2,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Model Y, our smaller and lower cost sedan will get a fully autonomous drive taper. Thanks to the advanced technology of the SpaceX booster, this will enable a Model 3 within months to be within range of driving limits.",78303839,8.841121495,39,4.615384615,1,4,10,3,1,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla AI Day 🤣🤣 🚘,78303839,8.841121495,5,2.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ok, what are some good ones? RG Cybertruck worked great in cold. Cost about $10kk. Gifts in shop tomorrow, subject to change.",78303839,8.841121495,22,4.727272727,0,7,7,2,1,0.8481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juneteenth is when my grandd,78303839,8.841121495,5,4.8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supersonic shock wave,78303839,8.841121495,3,6.333333333,0,0,2,0,0,-0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What do you think would be most appropriate car colors for a small Tesla Roadster to fit inside?,78303839,8.841121495,18,4.388888889,0,1,2,2,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I meant to say “currency* but it’s 💎 🙌,78303839,8.841121495,9,3.333333333,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Price increase for Tesla FSD postponed until version 10 with smart summon is in wide release, which is about 4 to 8 weeks away",78303839,8.841121495,24,4.291666667,3,1,6,1,1,0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad respect for the makers,78303839,8.841121495,5,4.4,0,0,2,0,0,-0.0258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goal for Model S is to get around town within 2 weeks, from Atlantic City to Long Island",78303839,8.841121495,18,3.944444444,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple is gonna put a giant battery pack over everything that's not a mouse &amp; keyboard &amp; phone,78303839,8.841121495,18,4.666666667,0,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
More background: I'm a system administrator on a semi-full time salary of $8.10 an hour. My options are limited to paying $15 an hour or taking a year to raise kids,78303839,8.841121495,31,4.322580645,0,4,10,4,0,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Some of best selling games of all time (Call of Duty, Fallout, Starseeker, SimCity, among many) all using Genshmitte 18’ hardware features",78303839,8.841121495,22,5.318181818,0,6,6,1,0,0.6369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiming for improved SolarGlass solar glass roof on 7th Avenue south of LA by end of week,78303839,8.841121495,17,4.235294118,0,0,4,1,2,0.4767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Herbert &amp; Falcon Heavy,78303839,8.841121495,5,5.6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.,78303839,8.841121495,16,5.625,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Throwing out some skis &amp; driving a light minibus to see what the winds were like in Little China. I had the kids &amp; they love playing video games. I was perfect!,78303839,8.841121495,32,4.28125,0,7,6,6,1,0.9098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astronauts land in 2 hours @SpaceX,78303839,8.841121495,6,4.833333333,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gonna put an old school drive-in, roller skates &amp; rock n roll restaurant at one of the new Tesla Supercharger locations in LA",78303839,8.841121495,23,4.652173913,0,3,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going to put up a wacky Tesla garage in the middle of nowhere w crazy robots. Would be such a great urban underground station.,78303839,8.841121495,24,4.291666667,0,2,4,2,0,0.7299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEA+Communication will be extremely useful for getting people's attention!,78303839,8.841121495,9,7.333333333,0,1,3,1,1,0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So much respect for the suppliers! Giving them the thumbs up is really nice.,78303839,8.841121495,14,4.5,0,2,3,1,0,0.8467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goal for Model 3 is still high production-cap electricity cost, which is sustainable over time",78303839,8.841121495,15,5.333333333,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Am about to publish the first in a series on the use of the mouse in games (really). Hear my side.,78303839,8.841121495,21,3.714285714,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Open your eyes, Google it! 2.78M monthly web searches in history",78303839,8.841121495,11,4.909090909,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What if you could summon any sufficiently advanced civilization?,78303839,8.841121495,9,6.222222222,0,1,1,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Headed to see Guardians 2 w my bro! …,78303839,8.841121495,9,3.222222222,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Now at 6400 hats …,78303839,8.841121495,5,2.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Why does a Tesla fire w no injury get more media headlines than 100,000 gas car fires that kill 100s of people per year?",78303839,8.841121495,24,4.041666667,0,1,10,2,0,-0.9022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time is the ultimate currency,78303839,8.841121495,5,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Covid-3 is the rocket booster designation. Dragon will carry 2 people or ~8 Dragon spaceships.,78303839,8.841121495,15,5.333333333,1,2,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Has anyone seen Shiba Inu shorts?,78303839,8.841121495,6,4.666666667,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shout out to the amazing Tesla global team. Thanks for working so hard to make Tesla successful!,78303839,8.841121495,17,4.705882353,0,2,2,3,0,0.8728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"And our heaviest payload, a Dragon engine, which powers the small rocket test tanks. A major thank you to all those doing an outside role in Starship.",78303839,8.841121495,27,4.592592593,0,4,6,3,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reason RBC is low is due to low oil &amp; gas exports. Even with higher costs, we expect a net increase of 5% to 10% over 2022 level by 2020.""",78303839,8.841121495,30,3.766666667,1,7,9,1,1,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pack swap now operating in limited beta mode for SF to LA and beyond. Why not let people vouch for us on the Model S?,78303839,8.841121495,25,3.72,0,2,4,2,2,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
